age,monthly_charges,tenure,n_monthly_visits,monthly_products,total_charges,irrelevant_1,irrelevant_2
25,2695,16,5,9.0,62412.98,0.42,-0.12
74,408,53,0,3.0,22129.49,0.57,-0.03
29,1257,33,1,2.0,46636.73,0.64,-0.33
65,1666,58,5,7.0,76108.32,0.2,-0.71
34,2959,26,7,14.0,44510.93,0.4,0.81
23,2467,7,9,12.0,20678.56,0.31,-1.36
46,1025,14,4,2.0,14827.62,0.49,-0.91
73,156,66,4,1.0,14052.94,0.38,-0.13
72,2573,56,7,15.0,190665.74,0.46,-1.23
67,1824,32,2,3.0,59295.76,0.38,-0.05
42,1941,24,2,10.0,39435.49,0.53,1.56
63,865,55,4,2.0,31287.09,0.26,-0.37
26,307,28,1,1.0,7034.02,0.41,0.36
73,493,60,1,3.0,28030.03,0.37,0.16
71,1970,53,3,10.0,114390.11,0.15,0.08
54,1162,21,0,1.0,18195.78,0.94,-0.16
36,2128,45,1,10.0,75928.12,0.16,1.57
64,1532,31,8,6.0,55423.45,0.76,0.5
57,471,20,9,3.0,8151.41,0.52,0.05
43,50,17,5,1.0,1267.77,0.5,0.88
24,594,22,3,3.0,16362.24,0.98,0.24
75,2733,53,7,12.0,195183.62,0.08,0.63
79,115,52,6,3.0,5771.01,0.25,-1.58
65,947,31,5,3.0,19325.34,0.63,0.18
60,1282,58,9,6.0,108821.34,0.93,1.07
75,1130,40,5,1.0,61554.28,0.69,0.25
44,882,42,4,3.0,19723.35,0.74,0.67
50,1614,30,9,7.0,38009.95,0.32,1.72
79,621,47,7,3.0,30045.18,0.51,-0.89
29,1315,19,1,2.0,20699.58,0.44,0.81
29,821,5,9,4.0,2727.37,0.97,-0.93
77,799,34,8,2.0,20687.88,0.48,-0.41
54,2802,29,4,11.0,85013.63,0.12,-0.24
71,775,46,4,5.0,24091.35,0.89,0.66
48,1830,45,1,6.0,66909.98,0.47,-0.53
64,1568,39,7,3.0,33158.77,0.09,-1.29
21,2978,11,1,13.0,25590.15,0.15,-0.46
48,137,21,4,1.0,3534.13,0.44,-0.65
79,2222,58,6,11.0,155824.02,0.21,2.51
60,2730,42,5,10.0,98636.53,0.22,-0.25
47,2952,46,1,14.0,174624.71,0.4,0.98
51,1870,49,2,6.0,99849.37,0.38,-0.72
50,1724,44,2,9.0,112572.99,0.41,0.02
49,1202,45,3,3.0,50590.35,0.1,-0.34
67,190,50,6,3.0,10610.43,0.1,1.0
73,1486,42,4,4.0,76168.21,0.64,1.69
47,2132,17,8,10.0,39685.1,0.42,-0.82
23,366,22,9,1.0,6357.34,0.19,0.83
79,895,62,3,1.0,72468.87,0.09,0.83
46,1881,45,1,8.0,100970.43,0.02,-0.06
72,1491,42,4,2.0,65842.7,0.72,1.05
40,531,43,3,3.0,25956.86,0.41,1.12
68,979,32,1,1.0,44561.83,0.84,-1.63
50,846,38,9,1.0,44486.78,0.26,-0.38
60,2359,21,0,13.0,65244.15,0.29,0.69
65,1905,44,4,7.0,94923.27,0.39,2.59
24,1882,36,8,6.0,62966.56,0.95,0.07
50,470,46,6,1.0,30819.21,0.85,0.54
63,2271,57,1,5.0,136517.55,0.8,0.61
63,1104,53,1,2.0,59833.47,0.39,1.67
50,468,27,6,4.0,15266.37,0.96,-0.89
75,2975,60,1,12.0,249388.77,0.71,0.43
44,2361,38,7,4.0,76514.2,0.3,-0.66
44,1242,42,9,1.0,77194.08,1.0,0.98
68,854,33,7,1.0,32879.47,0.37,-0.63
64,2066,31,1,6.0,49620.4,0.59,-0.21
23,2352,37,5,13.0,81067.92,0.27,-1.41
34,2191,36,5,8.0,91533.83,0.68,-0.04
75,1890,41,3,5.0,90464.79,0.55,1.55
71,2690,54,3,9.0,182267.07,0.32,-1.55
23,1245,8,2,4.0,8127.7,0.45,-1.07
73,298,65,9,1.0,10522.86,0.29,-1.03
60,1443,56,6,5.0,81135.38,0.09,-1.22
68,2499,55,1,9.0,128888.3,0.97,0.91
29,1909,31,9,6.0,80908.01,0.51,-0.59
29,2783,16,8,11.0,55894.25,0.08,0.37
48,1196,50,2,5.0,36484.87,0.3,0.13
42,1678,50,8,6.0,94702.27,0.94,0.22
34,1191,30,3,7.0,31004.26,0.9,1.25
38,34,48,1,1.0,865.2,0.22,-1.0
57,2909,50,3,9.0,100705.51,0.87,0.49
79,1522,66,1,7.0,141936.56,0.57,0.4
32,1747,24,5,6.0,27075.47,0.52,1.06
68,1894,42,7,7.0,106654.26,0.72,-0.42
44,2642,24,7,10.0,90553.87,0.23,1.83
28,697,19,4,4.0,16176.67,0.98,-0.19
73,1555,50,6,5.0,68037.36,0.39,-0.56
32,1396,11,1,6.0,21685.53,0.19,-1.29
66,285,28,9,1.0,9293.81,0.24,1.46
30,283,18,3,1.0,3263.65,0.81,0.13
75,1666,52,3,7.0,98603.72,0.11,-0.93
42,195,14,8,1.0,3968.67,0.34,-1.49
21,381,17,7,3.0,5716.72,0.16,0.61
40,2658,25,7,8.0,54516.52,0.72,0.05
37,2218,39,8,10.0,112814.79,0.02,0.43
67,337,57,7,1.0,27351.17,0.38,0.78
78,2817,54,1,11.0,82445.47,0.8,-0.46
72,2773,52,7,7.0,124227.86,0.05,0.53
32,1429,43,6,7.0,87732.73,0.18,0.92
24,1022,20,9,6.0,30639.18,0.68,0.07
77,2149,34,7,8.0,58930.95,0.42,-0.63
42,150,24,3,1.0,2776.62,0.53,-0.33
62,2370,48,3,7.0,119485.57,0.53,0.98
48,180,33,7,1.0,8556.18,0.66,0.26
73,749,58,5,1.0,38256.1,0.73,0.54
64,689,33,5,2.0,29081.95,0.45,-0.3
37,1201,36,1,5.0,61992.04,0.18,0.36
46,1603,30,8,7.0,26148.03,0.6,-2.29
39,962,26,0,1.0,20471.93,0.96,0.71
52,2253,50,3,7.0,133918.06,0.77,0.49
66,1502,36,0,6.0,76333.12,0.45,0.06
35,179,34,0,2.0,7156.46,0.5,-1.29
67,78,51,6,1.0,2660.04,0.04,-0.1
21,2876,33,8,11.0,57639.12,0.47,-0.04
79,1007,58,2,2.0,62639.48,0.72,0.25
64,2692,41,9,12.0,70454.15,0.79,0.17
69,711,39,8,1.0,18962.07,0.1,-0.48
60,1275,59,1,5.0,53757.9,0.08,2.85
25,2351,7,3,12.0,17257.74,0.44,-0.35
42,124,41,4,1.0,6084.7,0.13,-1.65
74,1054,52,3,5.0,28701.47,0.8,0.15
64,1952,43,9,11.0,43766.35,0.06,0.01
69,1986,57,1,7.0,85574.23,0.97,-0.2
61,721,42,4,3.0,44907.74,0.64,0.23
23,385,2,4,1.0,715.38,0.52,-1.43
68,162,64,6,1.0,11168.7,0.88,-1.82
58,39,46,7,4.0,1731.14,0.94,0.39
31,114,44,0,1.0,6584.79,0.52,-0.69
79,136,56,4,4.0,4117.34,0.54,1.14
24,1114,7,4,5.0,10361.35,0.29,-2.03
21,1744,2,0,4.0,4977.97,0.08,-1.59
40,474,26,9,1.0,8451.81,0.02,-0.39
57,406,39,1,2.0,13429.21,0.3,0.06
40,2261,41,1,7.0,129036.05,0.52,-0.6
49,1667,17,5,5.0,31337.29,0.79,1.7
43,684,19,0,3.0,13517.3,0.88,-0.03
60,991,36,1,2.0,33413.42,0.83,-2.02
71,2064,43,5,7.0,119076.41,0.38,2.26
64,1620,34,8,9.0,53725.99,0.72,-1.27
42,2639,28,6,12.0,61942.27,0.24,0.33
28,1103,34,9,4.0,43483.96,0.58,-0.24
24,428,26,4,1.0,11348.54,0.17,-0.15
60,934,44,1,4.0,20946.4,0.56,0.72
61,2586,34,5,11.0,73497.1,0.28,-0.06
55,2275,19,6,8.0,30559.05,0.18,-1.44
43,2420,38,0,8.0,112011.18,0.76,0.08
28,314,21,8,1.0,3307.32,0.6,-0.59
35,1044,43,3,1.0,47026.69,0.4,0.72
34,86,26,7,1.0,2389.06,0.62,-2.34
29,2666,17,2,10.0,26612.11,0.23,-1.82
51,64,38,8,1.0,1699.86,0.41,-0.52
75,758,58,2,5.0,44736.75,0.82,0.92
45,280,33,0,1.0,12133.36,0.78,-0.48
69,2372,36,6,10.0,125172.42,0.3,-0.98
30,2827,15,7,13.0,40546.23,0.23,1.1
25,455,3,7,1.0,902.24,0.02,-0.17
37,187,38,6,1.0,10067.74,0.46,0.88
42,2444,46,9,7.0,98209.4,0.97,1.61
58,706,37,5,4.0,15374.02,0.74,-0.86
23,1048,7,1,3.0,5075.87,0.41,-0.45
59,836,41,0,1.0,26766.52,0.43,-0.52
74,1619,62,2,7.0,59800.46,0.05,-0.81
45,2370,39,8,10.0,74716.53,0.97,-1.07
48,2492,25,7,7.0,54857.16,0.89,-0.54
73,1302,52,3,3.0,35005.0,0.55,-0.75
69,1647,47,2,8.0,90877.6,0.8,0.26
64,155,53,5,1.0,9463.47,0.57,1.06
24,2917,30,8,13.0,107494.07,0.6,0.18
51,2513,50,4,7.0,161437.59,0.5,0.22
46,1323,35,1,3.0,34957.19,0.43,0.48
51,2413,53,2,10.0,103114.73,0.89,0.08
25,1958,35,8,4.0,37034.94,0.55,-0.18
44,1832,47,5,5.0,73034.35,0.6,-0.11
41,2828,40,9,13.0,76871.29,0.49,-1.42
72,2895,33,2,9.0,92832.02,0.3,1.14
40,390,29,1,1.0,9807.63,0.36,0.29
79,2741,63,7,12.0,203288.93,0.53,0.23
27,589,22,0,2.0,15035.56,0.43,-2.7
55,866,23,2,1.0,10955.03,0.69,-0.69
76,1000,29,9,1.0,41485.77,0.83,-0.84
56,746,29,4,2.0,31495.54,0.14,1.15
75,153,66,8,2.0,11726.36,0.85,-0.38
57,2234,22,3,7.0,32205.83,0.81,-0.62
63,2699,57,0,11.0,165901.93,0.83,-1.63
34,2873,23,6,13.0,83595.03,0.19,-1.91
53,2692,56,6,8.0,97261.29,0.56,-0.51
25,439,7,0,1.0,2656.64,0.68,0.86
42,1719,50,0,7.0,51377.98,0.63,-0.15
52,2455,17,3,10.0,36316.4,0.87,-0.8
77,1102,49,2,5.0,29336.16,0.74,-1.77
54,234,43,4,1.0,7689.5,0.59,1.0
77,2680,31,9,10.0,70938.02,0.61,-1.26
77,458,34,7,1.0,10544.69,0.22,0.78
25,2347,16,5,7.0,53186.5,0.08,1.22
24,1823,14,6,8.0,27427.68,0.34,-1.58
69,1543,34,0,6.0,43784.44,0.28,-0.65
53,1326,28,5,9.0,55357.22,0.22,3.1
24,614,5,2,3.0,3137.18,0.51,1.27
59,2449,28,3,10.0,83911.85,0.1,0.35
63,1921,45,9,7.0,67017.12,0.72,0.82
47,2427,22,5,10.0,40686.08,0.53,-2.96
44,555,49,3,2.0,39466.26,0.83,-0.05
64,2009,39,5,9.0,96383.74,0.31,1.99
66,1200,34,1,8.0,40418.11,0.83,1.25
72,597,38,9,4.0,20257.49,0.55,-0.22
32,302,45,3,2.0,13924.76,0.67,-0.05
54,1751,20,3,6.0,17979.92,0.92,-0.53
44,2301,33,6,9.0,66288.67,0.36,0.37
28,1478,27,1,8.0,50700.92,0.84,0.92
49,2294,47,6,8.0,100684.11,0.61,0.99
21,2022,3,3,8.0,7531.74,0.95,1.69
56,2927,49,4,13.0,127846.92,0.97,-1.4
36,2481,19,0,11.0,54006.59,0.78,-2.08
30,2257,23,3,9.0,35469.58,0.87,0.93
46,559,36,2,2.0,25078.43,0.6,-1.29
50,1733,24,8,4.0,51095.76,0.71,-1.6
24,1595,30,2,7.0,37799.68,0.73,-0.5
41,545,24,8,3.0,16159.09,0.2,0.47
63,398,23,0,2.0,9609.05,0.77,-1.35
55,1374,43,0,3.0,84580.12,0.47,-0.25
22,1584,2,5,7.0,2290.12,0.65,0.02
29,885,21,2,2.0,17162.36,0.42,-0.01
73,903,60,1,2.0,46613.81,0.42,-2.96
36,1080,44,1,1.0,40167.79,0.75,1.17
32,1331,9,4,3.0,6020.59,0.67,-0.75
56,253,24,2,1.0,7701.56,0.09,-1.77
58,1590,43,0,7.0,76369.24,0.11,0.04
67,1957,35,4,10.0,41159.69,0.66,0.35
63,2389,35,6,9.0,74329.13,0.29,0.54
61,1726,52,9,4.0,113426.12,0.93,0.58
74,1481,65,6,6.0,69093.27,0.45,-1.16
63,1086,43,5,5.0,24299.82,0.35,0.2
34,1273,14,6,5.0,12416.59,0.45,0.58
77,550,59,4,2.0,23493.68,0.8,0.38
65,215,45,3,1.0,11150.94,0.94,-0.07
31,469,16,0,1.0,9398.96,0.84,0.47
36,338,34,8,1.0,11483.47,0.01,-1.09
38,1882,49,8,8.0,125014.69,0.8,1.4
68,1623,63,0,5.0,115890.95,0.45,-0.45
50,2812,20,8,13.0,37119.37,0.24,-0.13
68,813,38,0,3.0,27992.01,0.33,-2.03
55,779,18,8,5.0,11453.29,0.68,1.16
69,2463,30,6,11.0,108556.78,0.04,-0.37
64,2896,30,5,11.0,124826.84,0.38,-0.31
53,1818,37,6,7.0,54557.84,0.78,-0.18
78,1436,34,4,9.0,68611.24,0.8,0.9
24,1900,15,6,5.0,27520.59,0.94,1.37
73,2468,62,3,7.0,88949.02,1.0,2.15
61,2640,34,8,11.0,101821.74,0.29,1.17
78,890,30,2,1.0,31416.95,0.33,-0.81
64,1648,45,4,7.0,49629.39,0.98,-0.55
54,88,27,6,3.0,1541.48,0.75,-0.92
63,2955,38,9,12.0,100840.69,0.84,-0.37
31,10,26,4,1.0,345.12,0.49,-0.77
21,265,6,8,1.0,1883.89,0.29,0.26
79,1513,51,1,6.0,59095.45,0.18,-0.63
72,313,35,1,1.0,14249.51,0.42,-0.91
50,344,51,8,2.0,21430.42,0.85,0.1
72,1512,53,0,6.0,77519.24,0.11,0.37
43,15,41,3,1.0,772.75,0.37,-1.05
70,634,32,0,1.0,10762.17,0.91,0.19
43,1685,35,3,8.0,71552.22,0.1,-0.52
69,1685,41,1,7.0,94776.88,0.95,-0.97
73,1461,52,2,10.0,61711.99,0.79,-0.78
63,2284,46,2,10.0,138566.8,0.36,-1.02
63,1477,37,1,7.0,33242.02,0.2,-0.16
58,774,36,1,1.0,37188.93,0.41,0.67
55,1436,35,7,3.0,60987.81,0.94,1.31
55,1381,29,5,3.0,59628.02,0.05,-0.62
50,2214,20,0,7.0,60219.72,0.7,-1.14
39,402,40,9,2.0,9044.35,0.81,-0.41
64,431,23,4,1.0,10120.56,0.58,-0.47
35,978,21,0,5.0,11203.79,0.95,-0.74
72,995,63,8,2.0,86975.73,0.47,-0.24
46,590,45,7,1.0,23598.8,0.43,-1.26
49,1059,49,5,5.0,42173.76,0.46,2.16
74,2292,57,2,8.0,95195.46,0.54,0.41
46,840,25,7,5.0,25497.13,0.04,1.59
35,1897,17,0,8.0,33956.63,0.7,1.27
74,2190,52,4,6.0,158297.73,0.66,-1.17
69,2792,54,0,8.0,163207.31,0.77,2.16
77,1610,32,0,6.0,31774.95,0.15,1.77
60,2369,33,6,7.0,62629.36,0.9,1.04
24,1409,5,0,9.0,5335.56,1.0,-0.08
69,462,44,4,1.0,15897.12,0.38,0.22
51,659,49,8,4.0,35842.06,0.91,-0.16
75,1121,66,6,5.0,83660.97,0.02,-0.13
51,2883,31,3,9.0,114629.42,0.35,-0.19
61,816,29,7,3.0,12649.17,0.31,-0.83
64,2830,50,2,6.0,196333.46,0.08,-0.74
78,58,57,3,1.0,4850.86,0.13,-0.74
54,2053,41,7,8.0,69598.91,0.22,-1.15
21,2251,12,6,12.0,33412.08,0.11,2.25
28,2753,40,3,10.0,144530.88,0.76,-2.09
64,2144,45,3,8.0,124238.2,0.64,-1.22
62,1747,56,7,8.0,71434.3,0.89,-0.27
29,2367,9,3,8.0,14154.72,0.84,0.31
27,2629,27,0,11.0,81674.18,0.25,0.47
59,2044,23,5,10.0,56813.69,0.38,-0.58
24,305,22,1,1.0,7202.08,0.87,0.56
64,223,46,9,1.0,8687.14,0.0,-0.62
57,2996,40,2,7.0,97700.48,0.15,0.27
63,1964,48,3,6.0,84478.33,0.26,0.05
36,1854,24,2,6.0,52782.09,0.69,0.85
55,1037,37,0,3.0,29746.5,0.74,-0.4
34,2304,39,3,8.0,48439.04,0.47,-0.34
70,1661,60,6,10.0,95633.02,0.38,2.11
25,2541,31,8,9.0,55539.26,0.85,0.28
24,1619,14,9,8.0,27789.89,0.84,-0.04
29,704,12,2,5.0,10809.67,0.88,-0.72
62,125,25,7,1.0,3223.95,0.41,0.69
20,2881,5,9,8.0,7608.92,0.23,-1.06
29,1713,44,6,6.0,107494.34,0.93,-0.42
54,2222,31,9,10.0,39083.02,0.04,1.16
74,2150,44,1,12.0,71673.95,0.83,0.43
64,947,34,7,8.0,22237.22,0.27,-0.72
68,2804,54,3,10.0,203906.76,0.84,-2.16
56,644,45,9,4.0,18895.05,0.33,-0.04
44,2011,30,0,10.0,55743.45,0.89,0.23
65,2057,35,8,9.0,84248.91,0.63,1.03
79,102,41,7,1.0,3400.72,0.86,1.74
65,1215,36,2,6.0,25160.07,0.05,-0.75
53,473,46,3,3.0,23084.37,0.29,0.07
77,2655,63,4,11.0,123177.53,0.41,0.03
32,876,33,0,1.0,32259.22,0.52,-0.25
68,68,47,4,2.0,1778.04,0.02,1.03
51,916,44,4,1.0,24801.56,0.76,0.27
51,682,53,3,2.0,53612.7,0.23,1.12
65,2845,30,8,13.0,96193.01,0.0,-2.03
58,1021,43,8,4.0,45423.48,0.9,-0.12
34,2707,14,3,11.0,25297.5,0.99,-0.79
21,1840,8,2,7.0,12264.06,0.92,-0.6
44,761,42,0,5.0,33906.31,0.73,-1.81
67,2104,40,5,8.0,43621.52,0.12,1.25
59,2500,27,0,5.0,56653.71,0.02,1.04
71,418,39,8,1.0,19923.44,0.21,-0.71
24,432,41,1,1.0,14526.97,0.34,0.89
32,1247,44,4,7.0,63034.04,0.29,-1.26
22,1703,15,0,4.0,18547.29,0.86,1.23
34,2924,35,9,8.0,71883.36,0.18,1.08
57,343,27,6,1.0,9127.49,0.76,-0.57
46,1510,17,6,7.0,17350.73,0.46,0.37
46,1020,39,3,5.0,53424.17,0.73,0.29
34,112,27,1,1.0,2294.98,0.62,1.02
76,2228,50,6,5.0,144783.93,0.45,0.42
45,374,48,6,1.0,15964.42,0.33,0.46
52,2050,55,4,9.0,144465.33,0.63,0.84
36,448,23,2,2.0,7971.74,0.19,-0.18
42,1491,17,2,8.0,30290.51,0.15,-0.68
62,1125,43,2,5.0,53329.57,0.2,1.7
69,1086,45,6,1.0,32180.89,0.31,0.46
34,1409,28,5,6.0,29973.77,0.05,-0.01
74,2728,48,9,10.0,137301.38,0.46,-0.68
55,415,32,0,2.0,7058.54,0.11,-0.82
40,1118,33,0,1.0,32364.1,0.08,-2.04
40,2527,25,9,9.0,86735.45,0.79,0.16
35,2642,26,0,11.0,46527.94,0.14,-1.07
50,2466,49,9,10.0,140538.91,0.22,0.3
43,1786,39,8,6.0,85262.97,0.09,-0.14
69,2142,43,8,8.0,54315.26,0.36,2.72
22,2957,19,9,11.0,43710.64,0.8,-0.84
37,2739,31,8,11.0,107988.83,0.09,-0.22
35,1308,27,0,6.0,50595.07,0.31,0.56
21,2697,23,1,10.0,70839.46,0.72,-0.18
44,1562,36,8,7.0,79190.11,0.95,-1.03
36,371,41,2,5.0,17275.63,0.96,1.57
53,1530,39,5,6.0,45281.6,0.29,0.48
35,1750,47,7,3.0,110497.37,0.71,-1.97
39,351,30,0,1.0,14424.26,0.49,-1.59
51,2240,28,9,8.0,69079.07,0.74,-1.24
75,2947,39,2,10.0,156781.21,0.02,-0.46
66,161,27,4,1.0,5176.51,0.28,-0.32
24,1121,35,1,1.0,56908.76,0.47,0.32
75,816,62,3,6.0,33886.07,0.1,0.55
50,2380,33,4,10.0,45190.22,0.03,-1.69
65,446,33,2,1.0,8193.54,0.56,-0.19
68,1709,28,7,10.0,48940.49,0.02,0.9
51,239,44,4,1.0,7090.19,0.57,-1.36
40,2416,13,6,10.0,44462.71,0.95,1.82
30,912,31,7,1.0,40534.6,0.09,0.49
69,2979,42,7,14.0,157776.8,0.91,0.72
66,1646,26,1,6.0,38436.24,0.6,0.89
26,700,37,6,2.0,36395.86,0.41,-0.2
71,69,57,1,1.0,3117.67,0.63,1.08
74,793,28,8,1.0,21268.02,0.75,-0.7
38,385,34,7,1.0,16807.57,0.25,1.18
50,1957,27,9,6.0,31463.63,0.53,-0.34
66,2487,43,2,11.0,159993.84,0.68,-1.74
30,385,41,2,1.0,14513.94,0.81,-1.67
30,2703,27,0,9.0,80883.64,0.45,-0.71
30,448,25,6,1.0,9475.73,0.64,-1.59
66,2167,42,7,9.0,71946.58,0.4,1.25
58,250,58,2,1.0,10937.64,0.41,0.18
62,764,27,9,1.0,20938.87,0.46,1.56
52,1751,42,2,6.0,98382.13,0.43,0.14
47,777,51,1,1.0,21358.96,0.05,-0.91
70,1346,32,0,10.0,47488.71,0.28,-2.35
67,2972,52,2,11.0,175471.22,0.99,-0.59
63,1172,30,1,6.0,47323.33,0.48,-1.57
31,2892,22,5,11.0,92942.06,0.29,-1.84
33,1603,33,7,7.0,28766.42,0.11,0.11
37,2629,47,8,4.0,123679.51,0.33,0.39
68,459,60,0,4.0,16834.49,0.49,-1.2
50,457,37,6,1.0,18610.35,0.85,-1.55
22,2125,34,2,8.0,43204.86,0.89,1.64
66,1448,46,1,4.0,44449.59,0.76,0.91
44,2602,41,3,9.0,95411.12,0.57,-0.39
20,2600,8,8,9.0,15180.76,0.13,0.26
27,1283,27,5,6.0,23279.25,0.07,-0.18
40,1875,50,7,10.0,63365.29,0.84,-1.73
58,159,55,4,1.0,8757.17,0.92,0.46
34,1250,45,1,1.0,47327.24,0.09,-0.66
48,2362,34,0,10.0,61435.4,0.39,-1.04
63,2554,29,0,11.0,95687.18,0.01,2.11
68,1290,27,0,6.0,18900.93,0.2,-0.28
30,2425,43,4,7.0,67360.46,0.41,0.94
77,1944,52,5,8.0,137061.0,0.22,0.21
56,269,48,5,2.0,10229.78,0.53,-2.02
60,1751,57,7,4.0,100670.89,0.91,0.12
68,150,39,2,3.0,7218.91,0.43,0.36
21,1539,40,0,7.0,50476.04,0.38,-2.05
48,866,17,7,2.0,13803.36,0.12,-0.46
32,2831,45,2,11.0,96127.31,0.55,-0.5
58,1583,33,7,9.0,73618.83,0.81,-0.04
25,49,38,7,3.0,1996.84,0.95,0.43
25,1005,29,0,3.0,37653.88,0.83,1.38
20,2684,38,2,11.0,136542.16,0.22,1.36
76,866,62,4,6.0,46248.08,0.16,0.7
74,1476,44,4,5.0,47915.36,0.27,1.4
20,2270,1,9,8.0,3128.37,0.39,1.12
43,296,24,7,1.0,10139.21,0.85,-0.09
43,70,34,4,1.0,3058.28,0.2,0.9
79,42,60,9,1.0,1602.85,0.54,-1.21
75,2180,50,7,8.0,72687.48,0.38,0.58
30,822,22,3,4.0,20643.2,0.31,-0.06
66,188,58,0,1.0,14314.29,0.85,1.82
34,2686,10,4,11.0,34836.56,0.87,-0.01
79,373,31,8,4.0,8381.07,0.57,1.95
28,732,17,4,2.0,11659.53,0.66,1.14
34,2873,44,1,12.0,93324.88,0.33,0.29
24,1939,42,9,10.0,90961.68,0.82,0.16
49,2243,39,3,9.0,70625.55,0.78,0.65
78,1376,39,4,3.0,78646.74,0.94,-0.21
60,425,43,1,1.0,24132.27,0.84,0.17
56,2884,20,4,12.0,53500.68,0.41,0.25
42,1000,30,4,1.0,21697.97,0.07,0.71
45,471,49,3,3.0,19724.3,0.01,-0.98
57,485,23,0,1.0,15485.08,0.25,-0.67
64,1230,30,6,9.0,40666.31,0.31,1.23
32,1485,32,2,5.0,59130.69,0.51,-1.19
56,2809,51,9,13.0,140291.59,0.05,1.36
34,989,13,9,1.0,14457.46,0.64,-1.02
37,1938,21,9,6.0,35064.45,0.39,0.63
33,31,33,7,1.0,1011.56,0.53,-1.29
29,1904,15,8,9.0,27153.82,0.88,0.54
30,553,32,4,4.0,26129.86,0.36,-1.02
25,1218,6,7,5.0,9766.71,0.55,-1.37
73,199,34,2,1.0,8835.83,0.98,-0.07
66,2621,43,6,10.0,120890.61,0.86,1.65
76,791,44,1,4.0,49724.69,0.18,-1.4
32,2599,23,0,8.0,46197.66,0.92,-0.42
50,2251,32,7,8.0,94221.76,0.02,-0.96
35,1461,24,9,7.0,29747.03,0.58,0.2
69,2166,41,2,7.0,85768.14,0.31,0.14
42,1223,25,3,4.0,25443.75,0.21,-1.92
30,1406,39,4,4.0,64001.17,0.59,0.04
23,517,17,8,3.0,9077.94,0.4,0.26
75,1177,67,3,4.0,98896.84,0.09,-0.64
70,2218,57,5,10.0,163676.47,0.29,-0.7
28,1990,39,4,6.0,45235.18,0.2,-0.23
66,2198,38,6,4.0,106121.05,0.77,0.21
39,483,12,9,2.0,3917.0,0.83,-2.61
66,1905,32,1,6.0,46487.53,0.87,-1.14
60,772,27,7,5.0,19558.25,0.32,-1.1
38,336,11,6,1.0,2243.42,0.58,-0.27
49,2874,24,4,14.0,94104.84,0.94,0.09
73,1525,33,5,5.0,57576.52,0.33,0.07
72,2251,65,2,8.0,202519.53,0.25,0.92
46,2469,52,1,11.0,82615.54,0.55,-0.65
63,365,33,5,1.0,16614.65,0.1,-0.48
25,1311,8,8,4.0,10450.09,0.08,-0.08
71,1045,45,5,5.0,36435.29,0.35,-2.8
58,1915,33,6,8.0,81910.27,0.09,1.64
50,228,49,5,1.0,11439.43,0.79,1.74
75,1580,48,9,4.0,94432.62,0.7,-0.2
31,624,45,3,1.0,14297.22,0.34,0.43
59,2439,30,1,10.0,81094.73,0.71,-2.25
67,238,60,4,2.0,17676.17,0.07,0.74
21,1778,29,6,7.0,44912.34,0.73,-0.44
44,2930,28,3,11.0,54474.32,0.89,-2.24
65,1850,56,4,9.0,100027.28,0.53,0.49
36,904,36,0,7.0,23764.75,0.08,-0.09
78,650,69,6,1.0,42126.62,0.93,0.52
46,1611,37,7,6.0,57528.48,0.91,0.76
29,2318,25,4,7.0,68909.65,0.82,-0.23
23,2403,39,7,11.0,56647.66,0.24,0.73
28,2847,28,4,10.0,104567.75,0.71,-0.78
52,294,35,7,1.0,15183.0,0.64,-0.76
57,181,48,6,1.0,10036.97,0.14,-0.01
25,2891,22,5,11.0,68803.81,0.03,-0.02
71,131,38,2,1.0,6063.55,0.36,0.14
28,1064,16,7,3.0,10713.22,0.72,-1.13
40,2483,50,3,9.0,157237.26,0.57,0.38
38,879,25,9,1.0,21883.89,0.18,2.03
67,2524,31,8,10.0,60367.23,0.57,-0.12
37,2482,37,0,8.0,105962.34,0.99,-0.74
49,340,31,1,1.0,7685.79,0.93,-0.59
26,1799,20,6,4.0,52868.22,0.93,-1.56
21,2917,30,3,10.0,50934.41,0.7,0.07
67,989,40,6,2.0,25550.8,0.05,0.87
59,930,46,6,2.0,58777.95,0.14,-0.79
47,2531,31,1,9.0,67463.27,0.5,-0.33
41,185,23,6,1.0,4612.41,0.13,-1.58
54,1911,22,4,8.0,36299.23,0.96,-0.34
63,1659,23,8,3.0,42434.95,0.88,0.11
31,2494,35,2,12.0,127322.13,0.46,2.77
71,1858,38,5,9.0,104907.41,0.84,0.2
23,663,19,9,4.0,14670.22,0.43,0.34
43,912,39,2,2.0,23999.06,0.54,-1.44
20,401,31,5,1.0,16646.62,0.14,-0.51
58,2584,34,7,11.0,119489.8,0.77,-1.25
36,1520,23,4,10.0,39261.7,0.14,-0.91
56,2403,55,6,7.0,68452.01,0.97,0.31
38,501,37,9,3.0,12374.87,0.01,0.78
20,413,21,0,3.0,5158.29,0.18,-0.87
77,1774,34,6,2.0,32995.74,0.66,-1.22
36,824,23,2,2.0,22388.06,0.13,-0.47
34,536,28,7,1.0,11054.43,0.36,-1.0
64,1368,33,5,3.0,52928.02,0.27,-0.91
37,1555,45,5,8.0,50774.08,0.88,0.47
75,2133,67,0,10.0,75968.38,0.31,0.99
25,89,26,1,1.0,2934.37,0.88,2.04
35,638,45,0,2.0,42656.33,0.74,-0.29
